request_kbps,declared_bps,index,bytes,duration_s,ttfb_ms,body_ms
10000,9429000,308,1207336,2.0,209.8,7.2
10000,9429000,309,1598188,2.009333,325.2,8.7
10000,9429000,310,1749528,2.0,317.0,9.3
10000,9429000,311,1380672,2.0,216.3,7.4
10000,9429000,312,1616800,2.004,321.5,13.2
10000,9429000,313,1744828,2.0,218.6,8.9
10000,9429000,314,1792956,2.0,317.5,8.6
10000,9429000,315,888676,2.0,320.8,7.8
10000,9429000,316,1902936,2.0,222.6,7.6
10000,9429000,317,1529568,2.0,215.0,8.8
10000,9429000,318,1945236,2.014666,322.0,8.1
10000,9429000,319,1544044,2.0,314.1,8.4
10000,9429000,320,1217676,2.0,217.3,8.7
10000,9429000,321,785088,2.0,324.7,6.1
10000,9429000,322,1184212,2.0,332.6,8.3
10000,9429000,323,637132,2.0,331.1,7.2
10000,9429000,324,886608,2.0,310.9,8.2
10000,9429000,325,1537840,2.0,327.0,7.4
10000,9429000,326,964064,2.0,332.9,8.0
10000,9429000,327,957672,2.0,209.1,7.0
10000,9429000,328,838668,2.0,316.2,7.7
10000,9429000,329,1503060,2.0,319.9,8.5
10000,9429000,330,1048288,2.0,216.1,7.8
10000,9429000,331,1209592,2.0,322.9,8.0
10000,9429000,332,1009936,2.004,319.5,7.0
10000,9429000,333,814980,2.0,317.1,7.6
10000,9429000,334,730756,2.0,326.6,7.4
10000,9429000,335,1035880,2.0,221.4,8.1
10000,9429000,336,1536712,2.0,322.9,6.3
10000,9429000,337,764972,2.0,314.2,8.0
10000,9429000,338,1841084,2.014666,324.9,9.3
10000,9429000,339,1392328,2.0,320.9,7.8
12000,11356000,300,2116128,2.044,747.8,10.0
12000,11356000,301,1612664,2.0,217.5,9.1
12000,11356000,302,1273888,2.0,315.9,8.9
12000,11356000,303,1328220,2.0,316.7,8.0
12000,11356000,304,2146020,2.0,210.9,8.7
12000,11356000,305,972712,2.0,317.9,7.6
12000,11356000,306,1914404,2.0,320.5,9.1
12000,11356000,307,1271820,2.02,203.6,8.1
12000,11356000,308,1211848,2.004,314.7,6.5
12000,11356000,309,1607212,2.009333,212.9,8.2
12000,11356000,310,1926812,2.0,326.7,9.5
12000,11356000,311,1505692,2.0,316.6,8.5
12000,11356000,312,1938092,2.0,214.5,6.7
12000,11356000,313,2065180,2.0,318.1,8.9
12000,11356000,314,2165384,2.0,218.7,8.7
12000,11356000,315,964816,2.02,320.0,8.1
12000,11356000,316,2262580,2.0,208.6,8.6
12000,11356000,317,1796340,2.0,329.5,8.7
12000,11356000,318,2139816,2.0,216.7,9.5
12000,11356000,319,1560588,2.0,221.3,7.7
12000,11356000,320,1226512,2.0,324.5,7.5
12000,11356000,321,789600,2.0,320.0,7.3
12000,11356000,322,1283476,2.0,328.6,9.7
12000,11356000,323,678492,2.0,307.0,6.1
12000,11356000,324,890744,2.0,321.1,7.6
12000,11356000,325,1731480,2.0,218.4,6.8
12000,11356000,326,969704,2.0,426.8,7.5
12000,11356000,327,990196,2.0,210.5,2.7
12000,11356000,328,947520,2.004,320.8,7.9
12000,11356000,329,1525808,2.0,331.1,9.0
12000,11356000,330,1052612,2.0,217.5,6.6
12000,11356000,331,1322016,2.0,331.6,8.0
12000,11356000,332,1118412,2.004,326.6,8.1
12000,11356000,333,833968,2.0,209.9,8.2
12000,11356000,334,735644,2.0,313.4,8.2
12000,11356000,335,1040956,2.02,313.7,9.7
12000,11356000,336,1541788,2.0,311.8,8.2
