request_kbps,declared_bps,index,bytes,duration_s,ttfb_ms,body_ms
14000,13311000,20,1869284,2.004,210.7,6.7
14000,13311000,21,2203548,2.009333,219.6,6.6
14000,13311000,22,2367108,2.014666,106.5,4.3
14000,13311000,23,1456624,2.02,221.6,6.8
14000,13311000,24,665708,2.004,218.3,6.3
14000,13311000,25,300800,2.009333,216.9,5.4
14000,13311000,26,233872,2.014666,214.6,6.1
14000,13311000,27,284068,2.02,217.4,5.8
14000,13311000,28,235000,2.004,312.6,6.3
14000,13311000,29,240264,2.009333,209.0,5.3
14000,13311000,30,239136,2.014666,216.8,5.8
14000,13311000,31,241392,2.02,213.1,5.9
14000,13311000,32,230676,2.004,318.3,4.7
14000,13311000,33,325804,2.009333,211.1,5.5
14000,13311000,34,350808,2.014666,209.2,6.0
14000,13311000,35,351748,2.02,309.6,6.1
14000,13311000,36,374308,2.004,215.9,5.5
14000,13311000,37,551216,2.009333,215.0,5.2
14000,13311000,38,605736,2.014666,221.2,6.6
14000,13311000,39,561932,2.02,214.1,5.9
16000,15126000,0,303244,2.048,427.8,6.4
16000,15126000,1,286512,2.009333,209.9,6.5
16000,15126000,2,1166540,2.014666,212.0,5.9
16000,15126000,3,2841056,2.02,210.7,6.9
16000,15126000,4,1859696,2.004,101.4,3.1
16000,15126000,5,1147928,2.009333,219.0,5.4
16000,15126000,6,929096,2.014666,103.6,3.5
16000,15126000,7,1333296,2.02,110.3,3.1
16000,15126000,8,2213136,2.004,217.6,7.0
16000,15126000,9,1498360,2.009333,111.1,2.8
16000,15126000,10,1265616,2.014666,220.7,5.3
16000,15126000,11,3084704,2.02,103.5,4.6
16000,15126000,12,2061420,2.004,111.5,3.5
16000,15126000,13,301740,2.009333,214.2,5.4
16000,15126000,14,252296,2.014666,212.8,4.8
16000,15126000,15,257748,2.02,219.9,6.4
16000,15126000,16,448756,2.004,318.6,5.1
16000,15126000,17,728312,2.009333,216.9,5.4
16000,15126000,18,1190040,2.014666,214.3,5.8
16000,15126000,19,658376,2.02,215.9,4.5
16000,15126000,20,2032092,2.004,220.3,6.8
16000,15126000,21,2506040,2.009333,207.2,7.0
16000,15126000,22,2652116,2.014666,104.0,4.1
16000,15126000,23,1634284,2.02,110.0,3.4
16000,15126000,24,665708,2.004,108.5,3.0
16000,15126000,25,300800,2.009333,317.7,5.6
16000,15126000,26,233872,2.014666,215.6,5.1
16000,15126000,27,284068,2.02,205.2,5.2
16000,15126000,28,235000,2.004,216.1,3.4
16000,15126000,29,240264,2.009333,326.3,5.5
16000,15126000,30,239136,2.014666,214.6,5.7
16000,15126000,31,241392,2.02,218.8,5.6
16000,15126000,32,230676,2.004,319.2,5.2
16000,15126000,33,325804,2.009333,222.1,5.3
16000,15126000,34,350808,2.014666,218.7,5.2
16000,15126000,35,351748,2.02,211.5,5.2
16000,15126000,36,374308,2.004,209.8,5.9
16000,15126000,37,551216,2.009333,318.7,5.4
16000,15126000,38,605736,2.014666,208.3,5.5
16000,15126000,39,561932,2.02,220.2,4.8
18000,16150000,0,303244,2.048,432.1,5.2
18000,16150000,1,286512,2.009333,213.0,6.0
18000,16150000,2,1166540,2.014666,204.0,5.3
18000,16150000,3,3034132,2.02,221.1,8.3
18000,16150000,4,1859696,2.004,111.3,3.2
18000,16150000,5,1147928,2.009333,222.0,5.8
18000,16150000,6,929096,2.014666,111.7,3.8
18000,16150000,7,1333296,2.02,214.7,5.6
18000,16150000,8,2213136,2.004,101.9,6.3
18000,16150000,9,1498360,2.009333,211.4,6.6
18000,16150000,10,1265616,2.014666,213.0,5.7
18000,16150000,11,3280600,2.02,108.8,4.9
18000,16150000,12,2187756,2.004,110.0,3.7
18000,16150000,13,301740,2.009333,216.5,5.4
18000,16150000,14,252296,2.014666,221.4,5.0
18000,16150000,15,257748,2.02,218.1,5.9
18000,16150000,16,448756,2.004,321.4,5.4
18000,16150000,17,728312,2.009333,219.7,4.9
18000,16150000,18,1190040,2.014666,216.9,6.5
18000,16150000,19,658376,2.02,219.9,4.6
18000,16150000,20,2143012,2.004,213.7,5.7
18000,16150000,21,2680504,2.009333,211.2,7.1
18000,16150000,22,2799696,2.014666,107.2,4.4
18000,16150000,23,1724336,2.02,111.5,3.7
18000,16150000,24,665708,2.004,214.1,5.5
18000,16150000,25,300800,2.009333,210.4,4.9
18000,16150000,26,233872,2.014666,311.1,5.3
18000,16150000,27,284068,2.02,212.6,5.3
18000,16150000,28,235000,2.004,214.0,5.4
18000,16150000,29,240264,2.009333,314.1,5.2
18000,16150000,30,239136,2.014666,215.8,5.7
18000,16150000,31,241392,2.02,220.8,5.0
18000,16150000,32,230676,2.004,219.9,4.7
18000,16150000,33,325804,2.009333,221.0,6.0
18000,16150000,34,350808,2.014666,219.7,6.5
18000,16150000,35,351748,2.02,216.6,5.3
18000,16150000,36,374308,2.004,219.7,17.5
18000,16150000,37,551216,2.009333,213.3,4.6
18000,16150000,38,605736,2.014666,106.3,3.0
18000,16150000,39,561932,2.02,215.0,6.5
20000,16150000,0,303244,2.048,423.9,6.0
20000,16150000,1,286512,2.009333,107.6,5.7
20000,16150000,2,1166540,2.014666,323.6,5.5
20000,16150000,3,3034132,2.02,104.8,4.9
20000,16150000,4,1859696,2.004,217.5,5.9
20000,16150000,5,1147928,2.009333,106.8,3.4
20000,16150000,6,929096,2.014666,221.6,5.7
20000,16150000,7,1333296,2.02,108.7,4.1
20000,16150000,8,2213136,2.004,214.4,6.3
20000,16150000,9,1498360,2.009333,104.1,3.1
20000,16150000,10,1265616,2.014666,102.2,3.3
20000,16150000,11,3280600,2.02,219.2,7.6
20000,16150000,12,2187756,2.004,111.5,3.6
20000,16150000,13,301740,2.009333,218.0,5.8
20000,16150000,14,252296,2.014666,218.4,5.3
20000,16150000,15,257748,2.02,217.0,4.5
20000,16150000,16,448756,2.004,211.7,5.3
20000,16150000,17,728312,2.009333,315.9,5.2
20000,16150000,18,1190040,2.014666,214.5,6.6
20000,16150000,19,658376,2.02,213.5,6.2
20000,16150000,20,2143012,2.004,210.3,6.7
20000,16150000,21,2680504,2.009333,108.9,4.0
20000,16150000,22,2799696,2.014666,219.4,6.9
20000,16150000,23,1724336,2.02,109.4,3.8
20000,16150000,24,665708,2.004,221.9,5.4
20000,16150000,25,300800,2.009333,216.0,5.3
20000,16150000,26,233872,2.014666,220.3,5.5
20000,16150000,27,284068,2.02,216.8,5.3
20000,16150000,28,235000,2.004,321.2,6.2
20000,16150000,29,240264,2.009333,207.9,5.3
20000,16150000,30,239136,2.014666,213.9,6.1
20000,16150000,31,241392,2.02,216.0,5.7
20000,16150000,32,230676,2.004,315.9,5.3
20000,16150000,33,325804,2.009333,210.7,6.2
20000,16150000,34,350808,2.014666,211.2,5.9
20000,16150000,35,351748,2.02,318.1,5.5
20000,16150000,36,374308,2.004,212.7,5.1
20000,16150000,37,551216,2.009333,213.7,6.3
20000,16150000,38,605736,2.014666,218.9,6.2
20000,16150000,39,561932,2.02,210.1,5.3
22000,20895000,0,314336,2.048,430.9,6.7
22000,20895000,1,295724,2.009333,211.1,6.8
22000,20895000,2,1477492,2.014666,211.2,6.8
22000,20895000,3,3858888,2.02,212.7,7.6
22000,20895000,4,2473704,2.004,104.1,3.9
22000,20895000,5,2126092,2.009333,101.6,3.4
22000,20895000,6,1323896,2.014666,111.6,3.1
22000,20895000,7,1848604,2.02,213.4,7.3
22000,20895000,8,2947652,2.004,107.7,3.8
22000,20895000,9,1988288,2.009333,111.4,3.3
22000,20895000,10,1723020,2.014666,111.2,3.8
